"variables" "activity" "subject" "average"
"fBodyAccMagstd" "WALKING" 17 -0.565162507704918
"fBodyAccMagstd" "WALKING" 18 -0.565563056964286
"fBodyAccMagstd" "WALKING" 19 -0.324793406057692
"fBodyAccMagstd" "WALKING" 20 -0.389934004313725
"fBodyAccMagstd" "WALKING" 21 -0.438149791153846
"fBodyAccMagstd" "WALKING" 22 -0.381399308043478
"fBodyAccMagstd" "WALKING" 23 -0.407577515762712
"fBodyAccMagstd" "WALKING" 24 -0.590265845517241
"fBodyAccMagstd" "WALKING" 25 -0.632927475540541
"fBodyAccMagstd" "WALKING" 26 -0.537183967118644
"fBodyAccMagstd" "WALKING" 27 -0.550392604912281
"fBodyAccMagstd" "WALKING" 28 -0.511573670555556
"fBodyAccMagstd" "WALKING" 29 -0.393257505471698
"fBodyAccMagstd" "WALKING" 30 -0.469852794923077
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 1 -0.186530301073469
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 2 -0.0214787881723404
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 3 -0.233849422120408
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 4 -0.263644030288889
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 5 0.0428533623276596
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 6 0.1446227570625
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 7 0.0214440976893617
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 8 -0.156141093578947
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 9 0.0888671674047619
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 10 -0.0616742840815789
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 11 -0.137123060369565
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 12 -0.105124972078261
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 13 -0.210912766382979
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 14 0.178684580868889
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 15 0.153124178119048
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 16 -0.0534137179170213
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 17 -0.0618876767130435
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 18 -0.344299434181818
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 19 0.0828630624102564
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 20 0.000242174637777778
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 21 0.0791271386644444
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 22 -0.0575202606055556
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 23 -0.0453930349148148
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 24 -0.175291708678182
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 25 -0.359437080103448
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 26 0.005749436614
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 27 -0.071212004425
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 28 -0.074058597676087
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 29 -0.0330868111229167
"fBodyAccMagstd" "WALKING_DOWNSTAIRS" 30 -0.178535173268548
"fBodyAccMagstd" "WALKING_UPSTAIRS" 1 -0.416260101509434
"fBodyAccMagstd" "WALKING_UPSTAIRS" 2 -0.36672824375
"fBodyAccMagstd" "WALKING_UPSTAIRS" 3 -0.447994369152542
"fBodyAccMagstd" "WALKING_UPSTAIRS" 4 -0.301005898461538
"fBodyAccMagstd" "WALKING_UPSTAIRS" 5 -0.254091927148936
"fBodyAccMagstd" "WALKING_UPSTAIRS" 6 -0.222161433666667
"fBodyAccMagstd" "WALKING_UPSTAIRS" 7 -0.415307106666667
"fBodyAccMagstd" "WALKING_UPSTAIRS" 8 -0.409282851707317
"fBodyAccMagstd" "WALKING_UPSTAIRS" 9 -0.509929461428571
"fBodyAccMagstd" "WALKING_UPSTAIRS" 10 -0.361437534680851
"fBodyAccMagstd" "WALKING_UPSTAIRS" 11 -0.376027878888889
"fBodyAccMagstd" "WALKING_UPSTAIRS" 12 -0.395285130961538
"fBodyAccMagstd" "WALKING_UPSTAIRS" 13 -0.409065516363636
"fBodyAccMagstd" "WALKING_UPSTAIRS" 14 -0.143253889222222
"fBodyAccMagstd" "WALKING_UPSTAIRS" 15 -0.255659340833333
"fBodyAccMagstd" "WALKING_UPSTAIRS" 16 -0.418924256078431
"fBodyAccMagstd" "WALKING_UPSTAIRS" 17 -0.217393170604167
"fBodyAccMagstd" "WALKING_UPSTAIRS" 18 -0.436218933448276
"fBodyAccMagstd" "WALKING_UPSTAIRS" 19 -0.368253499
"fBodyAccMagstd" "WALKING_UPSTAIRS" 20 -0.320241012294118
"fBodyAccMagstd" "WALKING_UPSTAIRS" 21 -0.403357611702128
"fBodyAccMagstd" "WALKING_UPSTAIRS" 22 -0.334126221428571
"fBodyAccMagstd" "WALKING_UPSTAIRS" 23 -0.410047643333333
"fBodyAccMagstd" "WALKING_UPSTAIRS" 24 -0.406283377627119
"fBodyAccMagstd" "WALKING_UPSTAIRS" 25 -0.536120293230769
"fBodyAccMagstd" "WALKING_UPSTAIRS" 26 -0.274226227272727
"fBodyAccMagstd" "WALKING_UPSTAIRS" 27 -0.468707734509804
"fBodyAccMagstd" "WALKING_UPSTAIRS" 28 -0.334626168823529
"fBodyAccMagstd" "WALKING_UPSTAIRS" 29 -0.155993755897959
"fBodyAccMagstd" "WALKING_UPSTAIRS" 30 -0.394508080769231
"fBodyAccmeanFreqXaxis" "LAYING" 1 -0.158792670508
"fBodyAccmeanFreqXaxis" "LAYING" 2 -0.146482792591667
"fBodyAccmeanFreqXaxis" "LAYING" 3 -0.0739526439887097
"fBodyAccmeanFreqXaxis" "LAYING" 4 -0.274194618766667
"fBodyAccmeanFreqXaxis" "LAYING" 5 -0.135632454076923
"fBodyAccmeanFreqXaxis" "LAYING" 6 -0.219729934157895
"fBodyAccmeanFreqXaxis" "LAYING" 7 -0.635913046346154
"fBodyAccmeanFreqXaxis" "LAYING" 8 -0.307248374366667
"fBodyAccmeanFreqXaxis" "LAYING" 9 -0.4459627774628
"fBodyAccmeanFreqXaxis" "LAYING" 10 -0.14052022862069
"fBodyAccmeanFreqXaxis" "LAYING" 11 -0.0637709766210526
"fBodyAccmeanFreqXaxis" "LAYING" 12 -0.235607185033333
"fBodyAccmeanFreqXaxis" "LAYING" 13 -0.262990626162903
"fBodyAccmeanFreqXaxis" "LAYING" 14 -0.442950364647059
"fBodyAccmeanFreqXaxis" "LAYING" 15 -0.148912121697222
"fBodyAccmeanFreqXaxis" "LAYING" 16 -0.34641362517
"fBodyAccmeanFreqXaxis" "LAYING" 17 -0.115141826580282
"fBodyAccmeanFreqXaxis" "LAYING" 18 -0.0975278056098923
"fBodyAccmeanFreqXaxis" "LAYING" 19 -0.25318866264
"fBodyAccmeanFreqXaxis" "LAYING" 20 -0.213034275557353
"fBodyAccmeanFreqXaxis" "LAYING" 21 -0.5170305295
"fBodyAccmeanFreqXaxis" "LAYING" 22 -0.224663531040542
"fBodyAccmeanFreqXaxis" "LAYING" 23 -0.424151160897222
"fBodyAccmeanFreqXaxis" "LAYING" 24 -0.401945415305556
"fBodyAccmeanFreqXaxis" "LAYING" 25 -0.403359505161644
"fBodyAccmeanFreqXaxis" "LAYING" 26 -0.210237992646053
"fBodyAccmeanFreqXaxis" "LAYING" 27 -0.173719387825676
"fBodyAccmeanFreqXaxis" "LAYING" 28 -0.33011001977875
"fBodyAccmeanFreqXaxis" "LAYING" 29 -0.0876059706014493
"fBodyAccmeanFreqXaxis" "LAYING" 30 -0.222958352901429
"fBodyAccmeanFreqXaxis" "SITTING" 1 -0.0495135975489362
"fBodyAccmeanFreqXaxis" "SITTING" 2 0.08519282071
"fBodyAccmeanFreqXaxis" "SITTING" 3 0.0312989368846154
"fBodyAccmeanFreqXaxis" "SITTING" 4 0.037381761194
"fBodyAccmeanFreqXaxis" "SITTING" 5 -0.0209330490795455
"fBodyAccmeanFreqXaxis" "SITTING" 6 0.00304695404363636
"fBodyAccmeanFreqXaxis" "SITTING" 7 -0.0334312226625
"fBodyAccmeanFreqXaxis" "SITTING" 8 -0.164187373097826
"fBodyAccmeanFreqXaxis" "SITTING" 9 -0.109383841734
"fBodyAccmeanFreqXaxis" "SITTING" 10 -0.0826140728898148
"fBodyAccmeanFreqXaxis" "SITTING" 11 -0.050340397354717
"fBodyAccmeanFreqXaxis" "SITTING" 12 0.0326699716633333
"fBodyAccmeanFreqXaxis" "SITTING" 13 -0.00935147348163265
"fBodyAccmeanFreqXaxis" "SITTING" 14 -0.145044030516667
"fBodyAccmeanFreqXaxis" "SITTING" 15 -4.22904796610179e-05
"fBodyAccmeanFreqXaxis" "SITTING" 16 -0.00757859632753623
"fBodyAccmeanFreqXaxis" "SITTING" 17 0.0284866289765625
"fBodyAccmeanFreqXaxis" "SITTING" 18 0.0512363267736842
"fBodyAccmeanFreqXaxis" "SITTING" 19 -0.315288055164384
"fBodyAccmeanFreqXaxis" "SITTING" 20 -0.0618890358893939
"fBodyAccmeanFreqXaxis" "SITTING" 21 0.0879110564870588
"fBodyAccmeanFreqXaxis" "SITTING" 22 -0.162725371198387
"fBodyAccmeanFreqXaxis" "SITTING" 23 0.0459466909620588
"fBodyAccmeanFreqXaxis" "SITTING" 24 -0.0165992981941176
"fBodyAccmeanFreqXaxis" "SITTING" 25 -0.0316398345215385
"fBodyAccmeanFreqXaxis" "SITTING" 26 -0.14901757589359
"fBodyAccmeanFreqXaxis" "SITTING" 27 -0.0585153003971429
"fBodyAccmeanFreqXaxis" "SITTING" 28 -0.0155481277013889
"fBodyAccmeanFreqXaxis" "SITTING" 29 -0.02866874131
"fBodyAccmeanFreqXaxis" "SITTING" 30 -0.122700486687097
"fBodyAccmeanFreqXaxis" "STANDING" 1 0.0865153619088679
"fBodyAccmeanFreqXaxis" "STANDING" 2 0.108519182924074
"fBodyAccmeanFreqXaxis" "STANDING" 3 -0.087024832195082
"fBodyAccmeanFreqXaxis" "STANDING" 4 0.0620999958378571
"fBodyAccmeanFreqXaxis" "STANDING" 5 -0.0164066779678571
"fBodyAccmeanFreqXaxis" "STANDING" 6 0.0664521774298246
"fBodyAccmeanFreqXaxis" "STANDING" 7 -0.079704728245283
"fBodyAccmeanFreqXaxis" "STANDING" 8 0.0231155666555556
"fBodyAccmeanFreqXaxis" "STANDING" 9 -0.105711680368889
"fBodyAccmeanFreqXaxis" "STANDING" 10 0.159123629063636
"fBodyAccmeanFreqXaxis" "STANDING" 11 0.0890102416978723
"fBodyAccmeanFreqXaxis" "STANDING" 12 0.0636237568327869
"fBodyAccmeanFreqXaxis" "STANDING" 13 0.0328062514403509
"fBodyAccmeanFreqXaxis" "STANDING" 14 -0.245905018933333
"fBodyAccmeanFreqXaxis" "STANDING" 15 0.0627177564339623
"fBodyAccmeanFreqXaxis" "STANDING" 16 -0.0162371376025641
"fBodyAccmeanFreqXaxis" "STANDING" 17 -0.0325532545820513
"fBodyAccmeanFreqXaxis" "STANDING" 18 0.0156695760694521
"fBodyAccmeanFreqXaxis" "STANDING" 19 0.0424164044835616
"fBodyAccmeanFreqXaxis" "STANDING" 20 -0.0732793888890411
"fBodyAccmeanFreqXaxis" "STANDING" 21 -0.0850076160265618
"fBodyAccmeanFreqXaxis" "STANDING" 22 0.00672335972539683
"fBodyAccmeanFreqXaxis" "STANDING" 23 -0.00428156514117647
"fBodyAccmeanFreqXaxis" "STANDING" 24 0.105320736681159
"fBodyAccmeanFreqXaxis" "STANDING" 25 0.03435282285
"fBodyAccmeanFreqXaxis" "STANDING" 26 0.0910191269432432
"fBodyAccmeanFreqXaxis" "STANDING" 27 0.13780485515
"fBodyAccmeanFreqXaxis" "STANDING" 28 0.000355352684810127
"fBodyAccmeanFreqXaxis" "STANDING" 29 0.128678489443077
"fBodyAccmeanFreqXaxis" "STANDING" 30 -0.0532792165508475
"fBodyAccmeanFreqXaxis" "WALKING" 1 -0.207548374494737
"fBodyAccmeanFreqXaxis" "WALKING" 2 -0.14579548970339
"fBodyAccmeanFreqXaxis" "WALKING" 3 -0.246614196618966
"fBodyAccmeanFreqXaxis" "WALKING" 4 -0.13859163673
"fBodyAccmeanFreqXaxis" "WALKING" 5 -0.322382010942857
"fBodyAccmeanFreqXaxis" "WALKING" 6 -0.196841736649123
"fBodyAccmeanFreqXaxis" "WALKING" 7 -0.313727371842105
"fBodyAccmeanFreqXaxis" "WALKING" 8 -0.380892405770833
"fBodyAccmeanFreqXaxis" "WALKING" 9 -0.310727563365385
"fBodyAccmeanFreqXaxis" "WALKING" 10 -0.26332591785283
"fBodyAccmeanFreqXaxis" "WALKING" 11 -0.37360793220339
"fBodyAccmeanFreqXaxis" "WALKING" 12 -0.26142601202
"fBodyAccmeanFreqXaxis" "WALKING" 13 -0.231462709105263
"fBodyAccmeanFreqXaxis" "WALKING" 14 -0.358804611016949
"fBodyAccmeanFreqXaxis" "WALKING" 15 -0.395518048333333
"fBodyAccmeanFreqXaxis" "WALKING" 16 -0.350681958176471
"fBodyAccmeanFreqXaxis" "WALKING" 17 -0.414940955557377
"fBodyAccmeanFreqXaxis" "WALKING" 18 -0.362107081928571
"fBodyAccmeanFreqXaxis" "WALKING" 19 -0.176447542226923
"fBodyAccmeanFreqXaxis" "WALKING" 20 -0.227319943784314
"fBodyAccmeanFreqXaxis" "WALKING" 21 -0.159448399551923
"fBodyAccmeanFreqXaxis" "WALKING" 22 -0.2183853882
"fBodyAccmeanFreqXaxis" "WALKING" 23 -0.271218699661017
"fBodyAccmeanFreqXaxis" "WALKING" 24 -0.312046342362069
"fBodyAccmeanFreqXaxis" "WALKING" 25 -0.347641742675676
"fBodyAccmeanFreqXaxis" "WALKING" 26 -0.299293909932203
"fBodyAccmeanFreqXaxis" "WALKING" 27 -0.301660253842105
"fBodyAccmeanFreqXaxis" "WALKING" 28 -0.375046889351852
"fBodyAccmeanFreqXaxis" "WALKING" 29 -0.313574137584906
"fBodyAccmeanFreqXaxis" "WALKING" 30 -0.3463571356
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 1 -0.307395198687755
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 2 -0.273711609659574
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 3 -0.325863694730612
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 4 -0.342285696395556
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 5 -0.45352450106383
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 6 -0.41164933625
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 7 -0.365650549446809
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 8 -0.200757851
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 9 -0.440633905714286
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 10 -0.321679050052632
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 11 -0.400296382043478
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 12 -0.332249174152174
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 13 -0.385554490319149
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 14 -0.349609935577778
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 15 -0.445576739047619
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 16 -0.447958436170213
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 17 -0.514562240434783
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 18 -0.435841503272727
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 19 -0.323137202076923
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 20 -0.497514721777778
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 21 -0.437231469111111
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 22 -0.367713771944444
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 23 -0.23469362537037
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 24 -0.541663870181818
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 25 -0.554632665344828
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 26 -0.5514383554
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 27 -0.390366905
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 28 -0.351195267608696
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 29 -0.403870434583333
"fBodyAccmeanFreqXaxis" "WALKING_DOWNSTAIRS" 30 -0.463302877096774
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 1 -0.418735000377359
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 2 -0.281748011416667
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 3 -0.461249740508475
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 4 -0.486811749615385
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 5 -0.427706137489362
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 6 -0.44512058675098
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 7 -0.432684590196078
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 8 -0.290117827804878
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 9 -0.341219678720408
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 10 -0.300390927148936
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 11 -0.52447937047037
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 12 -0.420235639230769
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 13 -0.480080060363636
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 14 -0.389133559537037
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 15 -0.505013560208333
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 16 -0.438031145882353
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 17 -0.5292345090625
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 18 -0.517596843103448
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 19 -0.344101732195
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 20 -0.448492302764706
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 21 -0.417990596617021
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 22 -0.21396827747619
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 23 -0.416950400284314
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 24 -0.502463282542373
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 25 -0.593367433030769
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 26 -0.384393859890909
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 27 -0.465425792352941
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 28 -0.378981881019608
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 29 -0.43825767622449
"fBodyAccmeanFreqXaxis" "WALKING_UPSTAIRS" 30 -0.590261485846154
"fBodyAccmeanFreqYaxis" "LAYING" 1 0.097534841586
"fBodyAccmeanFreqYaxis" "LAYING" 2 0.2572894655
"fBodyAccmeanFreqYaxis" "LAYING" 3 0.238470751435484
"fBodyAccmeanFreqYaxis" "LAYING" 4 0.366231448994444
"fBodyAccmeanFreqYaxis" "LAYING" 5 0.466528231788462
"fBodyAccmeanFreqYaxis" "LAYING" 6 0.348418746140351
"fBodyAccmeanFreqYaxis" "LAYING" 7 -0.0438292665807692
"fBodyAccmeanFreqYaxis" "LAYING" 8 0.00539754357407408
"fBodyAccmeanFreqYaxis" "LAYING" 9 -0.215336752654
"fBodyAccmeanFreqYaxis" "LAYING" 10 0.200554088396552
"fBodyAccmeanFreqYaxis" "LAYING" 11 0.251945472245614
"fBodyAccmeanFreqYaxis" "LAYING" 12 0.19137270056
"fBodyAccmeanFreqYaxis" "LAYING" 13 0.0363424960967742
"fBodyAccmeanFreqYaxis" "LAYING" 14 -0.149752054909804
"fBodyAccmeanFreqYaxis" "LAYING" 15 0.240597438814583
"fBodyAccmeanFreqYaxis" "LAYING" 16 -0.1830181401
"fBodyAccmeanFreqYaxis" "LAYING" 17 0.0546075608732394
"fBodyAccmeanFreqYaxis" "LAYING" 18 0.264460073876923
"fBodyAccmeanFreqYaxis" "LAYING" 19 0.292492930166145
"fBodyAccmeanFreqYaxis" "LAYING" 20 0.274452420529412
"fBodyAccmeanFreqYaxis" "LAYING" 21 0.0857486930922889
"fBodyAccmeanFreqYaxis" "LAYING" 22 0.0878775831008333
"fBodyAccmeanFreqYaxis" "LAYING" 23 0.0637688819034028
"fBodyAccmeanFreqYaxis" "LAYING" 24 0.2808890233625
"fBodyAccmeanFreqYaxis" "LAYING" 25 -0.0800093983775342
"fBodyAccmeanFreqYaxis" "LAYING" 26 0.274378315092105
"fBodyAccmeanFreqYaxis" "LAYING" 27 0.254636552121622
"fBodyAccmeanFreqYaxis" "LAYING" 28 -0.07483910088875
"fBodyAccmeanFreqYaxis" "LAYING" 29 0.328259354627536
"fBodyAccmeanFreqYaxis" "LAYING" 30 0.0705691086571429
"fBodyAccmeanFreqYaxis" "SITTING" 1 0.0759460768510638
"fBodyAccmeanFreqYaxis" "SITTING" 2 0.150193956163043
"fBodyAccmeanFreqYaxis" "SITTING" 3 -0.00661630574807692
"fBodyAccmeanFreqYaxis" "SITTING" 4 0.07878600934
"fBodyAccmeanFreqYaxis" "SITTING" 5 0.0684590033636364
"fBodyAccmeanFreqYaxis" "SITTING" 6 0.123381829747273
"fBodyAccmeanFreqYaxis" "SITTING" 7 0.0147166711666667
"fBodyAccmeanFreqYaxis" "SITTING" 8 0.107278338519565
"fBodyAccmeanFreqYaxis" "SITTING" 9 -0.120093395898
"fBodyAccmeanFreqYaxis" "SITTING" 10 0.0279319737981482
"fBodyAccmeanFreqYaxis" "SITTING" 11 0.0967747743339623
"fBodyAccmeanFreqYaxis" "SITTING" 12 0.00241516259019608
"fBodyAccmeanFreqYaxis" "SITTING" 13 0.0253459476734694
"fBodyAccmeanFreqYaxis" "SITTING" 14 -0.0904275272388889
"fBodyAccmeanFreqYaxis" "SITTING" 15 0.0966857195491525
"fBodyAccmeanFreqYaxis" "SITTING" 16 0.149987934068116
"fBodyAccmeanFreqYaxis" "SITTING" 17 0.135749049678125
"fBodyAccmeanFreqYaxis" "SITTING" 18 0.171289880184211
"fBodyAccmeanFreqYaxis" "SITTING" 19 -0.00741060234232877
"fBodyAccmeanFreqYaxis" "SITTING" 20 -0.00500928635151515
"fBodyAccmeanFreqYaxis" "SITTING" 21 0.173532229868235
"fBodyAccmeanFreqYaxis" "SITTING" 22 -0.0080693304516129
"fBodyAccmeanFreqYaxis" "SITTING" 23 0.130083858026471
"fBodyAccmeanFreqYaxis" "SITTING" 24 0.00154835032647059
"fBodyAccmeanFreqYaxis" "SITTING" 25 0.125306723301538
"fBodyAccmeanFreqYaxis" "SITTING" 26 0.112830239679487
"fBodyAccmeanFreqYaxis" "SITTING" 27 0.144625790198857
"fBodyAccmeanFreqYaxis" "SITTING" 28 -0.0192655570097222
"fBodyAccmeanFreqYaxis" "SITTING" 29 0.107609317655
"fBodyAccmeanFreqYaxis" "SITTING" 30 0.00713815064193549
"fBodyAccmeanFreqYaxis" "STANDING" 1 0.117478948718868
"fBodyAccmeanFreqYaxis" "STANDING" 2 0.0623378066683333
"fBodyAccmeanFreqYaxis" "STANDING" 3 -0.128180130065574
"fBodyAccmeanFreqYaxis" "STANDING" 4 -0.0669875048642857
"fBodyAccmeanFreqYaxis" "STANDING" 5 -0.00894413194107143
"fBodyAccmeanFreqYaxis" "STANDING" 6 -0.0866319977508772
"fBodyAccmeanFreqYaxis" "STANDING" 7 -0.159730059003774
"fBodyAccmeanFreqYaxis" "STANDING" 8 0.0771842726148148
"fBodyAccmeanFreqYaxis" "STANDING" 9 -0.00378721862222222
"fBodyAccmeanFreqYaxis" "STANDING" 10 -0.0126234259545455
"fBodyAccmeanFreqYaxis" "STANDING" 11 0.0557408976489362
"fBodyAccmeanFreqYaxis" "STANDING" 12 -0.0493281733262295
"fBodyAccmeanFreqYaxis" "STANDING" 13 -0.0303584248157895
"fBodyAccmeanFreqYaxis" "STANDING" 14 -0.138431166621667
"fBodyAccmeanFreqYaxis" "STANDING" 15 -0.0344990030962264
"fBodyAccmeanFreqYaxis" "STANDING" 16 0.0673569419466667
"fBodyAccmeanFreqYaxis" "STANDING" 17 0.0455207736730769
"fBodyAccmeanFreqYaxis" "STANDING" 18 -0.0437104539219178
"fBodyAccmeanFreqYaxis" "STANDING" 19 -0.0362605168315068
"fBodyAccmeanFreqYaxis" "STANDING" 20 -0.164770675523288
"fBodyAccmeanFreqYaxis" "STANDING" 21 0.0366345350988764
"fBodyAccmeanFreqYaxis" "STANDING" 22 -0.122387998604286
"fBodyAccmeanFreqYaxis" "STANDING" 23 0.00252026687779412
"fBodyAccmeanFreqYaxis" "STANDING" 24 -0.0931357413927536
"fBodyAccmeanFreqYaxis" "STANDING" 25 0.0009277035
"fBodyAccmeanFreqYaxis" "STANDING" 26 0.00216184868918919
"fBodyAccmeanFreqYaxis" "STANDING" 27 0.06545831223625
"fBodyAccmeanFreqYaxis" "STANDING" 28 -0.135430639068354
"fBodyAccmeanFreqYaxis" "STANDING" 29 0.00473420032492308
"fBodyAccmeanFreqYaxis" "STANDING" 30 -0.237859819881356
"fBodyAccmeanFreqYaxis" "WALKING" 1 0.113093646103158
"fBodyAccmeanFreqYaxis" "WALKING" 2 0.198586466508475
"fBodyAccmeanFreqYaxis" "WALKING" 3 0.171743003017241
"fBodyAccmeanFreqYaxis" "WALKING" 4 0.0123477342916667
"fBodyAccmeanFreqYaxis" "WALKING" 5 -0.00204051097321429
"fBodyAccmeanFreqYaxis" "WALKING" 6 0.0220734188245614
"fBodyAccmeanFreqYaxis" "WALKING" 7 0.160434129035088
"fBodyAccmeanFreqYaxis" "WALKING" 8 0.00356163764166667
"fBodyAccmeanFreqYaxis" "WALKING" 9 0.0213195015442308
"fBodyAccmeanFreqYaxis" "WALKING" 10 0.243797496811321
"fBodyAccmeanFreqYaxis" "WALKING" 11 0.0128761033966102
"fBodyAccmeanFreqYaxis" "WALKING" 12 0.149107488714
"fBodyAccmeanFreqYaxis" "WALKING" 13 0.0194304158877193
"fBodyAccmeanFreqYaxis" "WALKING" 14 -0.143666881322034
"fBodyAccmeanFreqYaxis" "WALKING" 15 0.0291755441388148
"fBodyAccmeanFreqYaxis" "WALKING" 16 -0.0270392028607843
"fBodyAccmeanFreqYaxis" "WALKING" 17 0.00857138068540984
"fBodyAccmeanFreqYaxis" "WALKING" 18 0.0639302961089286
"fBodyAccmeanFreqYaxis" "WALKING" 19 0.05707673046
"fBodyAccmeanFreqYaxis" "WALKING" 20 -0.00368602589490196
"fBodyAccmeanFreqYaxis" "WALKING" 21 0.0431149928317308
"fBodyAccmeanFreqYaxis" "WALKING" 22 0.309767108065217
"fBodyAccmeanFreqYaxis" "WALKING" 23 0.107804588864407
"fBodyAccmeanFreqYaxis" "WALKING" 24 -0.067892712362069
